collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Sarikaya,2741,0.15511,0.14785,0.1556,0.15514,0.13136,0.1389,0.1378,0.14844,0.14118,0.15446,0.14461,0.15665,0.13921,0.12744,0.13772,0.15106,0.13075,0.13908,0.14748,0.15211
Sarikaya,2743,0.18311,0.1946,0.18869,0.26457,0.19529,0.17619,0.1911,0.19825,0.19981,0.19591,0.19278,0.18632,0.18005,0.17418,0.18078,0.18629,0.19081,0.19763,0.18333,0.18508
Sarikaya,2744,0.17482,0.17076,0.19287,0.19788,0.1574,0.19096,0.16973,0.18675,0.20217,0.21649,0.21911,0.18182,0.1943,0.18643,0.17824,0.17339,0.2347,0.19215,0.17808,0.1842
Sarikaya,2745,0.13369,0.14137,0.15048,0.14448,0.14171,0.14061,0.13725,0.09096,0.1342,0.13877,0.12745,0.14404,0.13816,0.13237,0.13793,0.1421,0.1457,0.13338,0.13786,0.14943
Sarikaya,2746,0.18516,0.20039,0.20052,0.19197,0.20971,0.18685,0.22947,0.14235,0.20006,0.19592,0.19378,0.1875,0.20227,0.1807,0.19061,0.18665,0.20427,0.1542,0.19721,0.2046
Sarikaya,2747,0.19215,0.2,0.16389,0.13542,0.17345,0.15337,0.1503,0.15248,0.16525,0.15863,0.17228,0.16348,0.14047,0.16443,0.16716,0.16348,0.15788,0.16969,0.17706,0.16177
Sarikaya,2748,0.16745,0.16901,0.15804,0.15235,0.16111,0.17016,0.17562,0.15574,0.15712,0.16538,0.16111,0.17236,0.14032,0.16235,0.15345,0.1534,0.16065,0.16603,0.10437,0.15652
Sarikaya,2749,0.14207,0.14144,0.16207,0.14264,0.13127,0.14264,0.14431,0.14468,0.1407,0.14499,0.1433,0.16488,0.15482,0.13115,0.14233,0.1507,0.15098,0.13061,0.13751,0.13915
Sarikaya,2751,0.17146,0.16519,0.16978,0.18536,0.17206,0.16653,0.13138,0.17143,0.16467,0.17128,0.15921,0.18077,0.17098,0.17285,0.16627,0.16754,0.17027,0.16762,0.16474,0.17658
Sarikaya,2752,0.20141,0.22069,0.2044,0.193,0.17901,0.18831,0.18248,0.17996,0.18567,0.19822,0.18716,0.22605,0.20453,0.15309,0.16367,0.19055,0.19829,0.18689,0.21438,0.2173
Sarikaya,2754,0.16374,0.15696,0.14105,0.1454,0.14259,0.15615,0.13709,0.1486,0.12847,0.14817,0.13512,0.14212,0.14182,0.13751,0.14357,0.1573,0.14327,0.13474,0.15568,0.14011
Sarikaya,2755,0.16356,0.15142,0.17914,0.16862,0.13555,0.14434,0.155,0.16566,0.1714,0.15868,0.16671,0.16547,0.16785,0.15495,0.16432,0.16795,0.15476,0.15438,0.17632,0.16126
Sarikaya,2756,0.18905,0.15524,0.1906,0.2214,0.19033,0.17671,0.17352,0.16136,0.2193,0.18119,0.22277,0.19664,0.16867,0.1907,0.197,0.18247,0.19618,0.20989,0.19298,0.19399
Sarikaya,2757,0.13316,0.14141,0.14097,0.13228,0.14568,0.14344,0.1369,0.13937,0.1428,0.15545,0.13364,0.13472,0.12414,0.14795,0.13581,0.14717,0.15752,0.15569,0.15321,0.13344
Sarikaya,2758,0.14689,0.11733,0.12699,0.12071,0.16385,0.14283,0.12298,0.14143,0.15747,0.14081,0.1337,0.13259,0.12298,0.13815,0.14395,0.14791,0.12486,0.13438,0.14327,0.13047
Sarikaya,2759,0.16835,0.16018,0.17024,0.15568,0.17575,0.1644,0.17065,0.16601,0.17295,0.16431,0.1876,0.17396,0.18346,0.17703,0.18149,0.14153,0.16991,0.15816,0.16358,0.16619
Sarikaya,2760,0.16559,0.14695,0.17921,0.17379,0.17816,0.15802,0.17149,0.16395,0.17259,0.18344,0.16541,0.17069,0.15864,0.1444,0.17127,0.16621,0.15536,0.15117,0.16508,0.16432
Sarikaya,2761,0.14295,0.13473,0.14284,0.12983,0.12232,0.14414,0.14924,0.1202,0.12555,0.12046,0.15872,0.14715,0.14262,0.15463,0.13786,0.15608,0.12351,0.13581,0.15158,0.13321
Sarikaya,2762,0.15864,0.1567,0.16552,0.17595,0.16012,0.1632,0.14763,0.17086,0.1921,0.14602,0.18875,0.14448,0.18154,0.18869,0.17575,0.16378,0.15426,0.15259,0.14441,0.1625
Sarikaya,2763,0.14284,0.15404,0.16086,0.1688,0.13943,0.1174,0.13275,0.13312,0.14358,0.14773,0.13268,0.13082,0.12956,0.14032,0.13468,0.15248,0.13416,0.14803,0.12622,0.13854
Sarikaya,2764,0.14404,0.14141,0.13144,0.16833,0.15028,0.12716,0.13597,0.12966,0.13052,0.14881,0.15028,0.12899,0.13627,0.13517,0.16576,0.13939,0.14569,0.12269,0.14979,0.13144
