collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Oyali,2342,0.18111,0.1498,0.1878,0.17895,0.18815,0.18012,0.17162,0.17989,0.18157,0.19059,0.17267,0.1647,0.18204,0.16383,0.18367,0.17936,0.18943,0.17209,0.18099,0.17936
Oyali,2343,0.24947,0.26136,0.2455,0.23974,0.23577,0.2248,0.2399,0.27457,0.22806,0.23208,0.22203,0.25631,0.2913,0.23626,0.24218,0.2512,0.24229,0.25267,0.248,0.22817
Oyali,2344,0.17232,0.17037,0.16781,0.17819,0.1706,0.16622,0.16323,0.18559,0.1656,0.16583,0.16398,0.18312,0.13941,0.17511,0.17215,0.16914,0.14022,0.16641,0.17657,0.17686
Oyali,2345,0.1531,0.16807,0.16203,0.15737,0.16109,0.18901,0.17182,0.1725,0.15423,0.17339,0.18017,0.14922,0.18433,0.16972,0.16544,0.17771,0.1606,0.18647,0.17904,0.16129
Oyali,2346,0.25576,0.28224,0.26671,0.26474,0.25859,0.26958,0.25087,0.27281,0.25465,0.2665,0.27619,0.25833,0.27649,0.24638,0.21734,0.26464,0.24941,0.27069,0.26076,0.2372
Oyali,2347,0.26757,0.22113,0.25525,0.24254,0.23553,0.24,0.26434,0.22267,0.25463,0.23607,0.25024,0.23923,0.25186,0.25933,0.22398,0.23715,0.18585,0.17207,0.28306,0.25171
Oyali,2348,0.19733,0.21721,0.18704,0.21323,0.18072,0.17267,0.18592,0.20141,0.18796,0.18725,0.20579,0.18223,0.19912,0.18653,0.1872,0.18725,0.21466,0.18602,0.18679,0.21165
Oyali,2349,0.19852,0.19761,0.16528,0.17494,0.1439,0.16726,0.16536,0.15744,0.19396,0.176,0.17722,0.19213,0.21404,0.18582,0.19928,0.16414,0.18041,0.19928,0.11667,0.19609
Oyali,2350,0.18999,0.19719,0.20799,0.19374,0.18879,0.20552,0.19622,0.20379,0.17799,0.17131,0.20364,0.23027,0.11767,0.17483,0.19501,0.18916,0.19434,0.21797,0.18568,0.21242
Oyali,2352,0.18406,0.19747,0.17945,0.17598,0.15153,0.17543,0.18796,0.17703,0.19736,0.19329,0.19945,0.17868,0.20346,0.18599,0.18681,0.17631,0.16955,0.17802,0.2039,0.18049
Oyali,2353,0.19608,0.19241,0.19085,0.20335,0.1895,0.1995,0.17831,0.1632,0.19186,0.19748,0.20064,0.21411,0.19473,0.18317,0.19803,0.20313,0.19292,0.20149,0.20136,0.18815
Oyali,2354,0.19944,0.22387,0.21915,0.22091,0.24133,0.24237,0.22884,0.22411,0.18983,0.23901,0.22892,0.23244,0.24293,0.21162,0.25278,0.25591,0.24902,0.23548,0.21738,0.24734
Oyali,2355,0.21246,0.22504,0.21269,0.20908,0.22606,0.24348,0.23149,0.21736,0.20153,0.21276,0.21309,0.21948,0.20868,0.22388,0.202,0.2216,0.21855,0.20375,0.22057,0.21104
Oyali,2356,0.22548,0.20358,0.22784,0.21748,0.21368,0.21224,0.20034,0.20883,0.20807,0.22145,0.20768,0.22519,0.22522,0.23194,0.21843,0.21345,0.20004,0.19889,0.22656,0.22456
Oyali,2357,0.17489,0.18349,0.16578,0.16967,0.17953,0.17899,0.16824,0.17267,0.17875,0.18066,0.16469,0.18161,0.1911,0.20242,0.15333,0.16582,0.16339,0.17182,0.17933,0.15623
Oyali,2359,0.1838,0.18288,0.18205,0.17965,0.20997,0.19547,0.18524,0.18756,0.17594,0.19687,0.17268,0.17415,0.19752,0.17707,0.1918,0.17415,0.17065,0.18433,0.18232,0.18511
Oyali,2360,0.161,0.18599,0.17335,0.14781,0.17464,0.14145,0.16939,0.19908,0.17234,0.16773,0.16718,0.13342,0.16312,0.1716,0.09764,0.18525,0.18018,0.17916,0.16247,0.19005
Oyali,2361,0.19729,0.19483,0.2004,0.1452,0.20046,0.20008,0.19826,0.21446,0.22068,0.19438,0.21012,0.18796,0.20137,0.17507,0.15654,0.21614,0.18835,0.19152,0.19729,0.20902
Oyali,2362,0.26052,0.24878,0.22977,0.25794,0.26604,0.25618,0.20864,0.24174,0.2354,0.26745,0.20523,0.23071,0.28823,0.26088,0.27438,0.23435,0.2185,0.23376,0.19432,0.28459
Oyali,2363,0.16492,0.18798,0.17809,0.19853,0.17697,0.168,0.19316,0.18674,0.1621,0.19591,0.17134,0.17023,0.17147,0.14868,0.18719,0.19846,0.16283,0.19407,0.18287,0.16433
Oyali,2364,0.25887,0.25431,0.24364,0.2218,0.26814,0.2613,0.22923,0.2755,0.24048,0.26056,0.23651,0.23121,0.26866,0.25034,0.23827,0.25019,0.21642,0.26844,0.23092,0.24144
Oyali,2367,0.20782,0.20404,0.22592,0.21789,0.21185,0.21533,0.20406,0.22267,0.2028,0.22759,0.22192,0.2295,0.21384,0.20941,0.20802,0.22836,0.22073,0.18912,0.216,0.21814
Oyali,2368,0.23334,0.26706,0.25691,0.22236,0.23141,0.23593,0.22073,0.23007,0.21161,0.21643,0.27188,0.24282,0.24282,0.24016,0.23608,0.22474,0.228,0.26299,0.25461,0.23689
