collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Karabace,2027,0.13768,0.10851,0.14144,0.11743,0.15078,0.13932,0.11011,0.12584,0.12063,0.11255,0.12805,0.12861,0.11565,0.12711,0.12852,0.12279,0.1443,0.11983,0.10109,0.1195
Karabace,2028,0.10477,0.1161,0.09975,0.1049,0.11804,0.1362,0.1178,0.10341,0.08889,0.11627,0.12372,0.11159,0.12325,0.12585,0.10937,0.14667,0.10652,0.10486,0.11337,0.11376
Karabace,2029,0.10704,0.09819,0.10281,0.11434,0.10352,0.10683,0.10715,0.11801,0.11514,0.10316,0.11946,0.101,0.10482,0.0992,0.10919,0.11088,0.07743,0.1044,0.0931,0.106
Karabace,2030,0.11832,0.09298,0.12754,0.11448,0.11122,0.10437,0.08894,0.1036,0.12632,0.11544,0.12895,0.10584,0.11621,0.11327,0.12306,0.1141,0.12191,0.10962,0.10296,0.12242
Karabace,2031,0.13987,0.135,0.14808,0.12128,0.15882,0.13808,0.1608,0.16061,0.12814,0.15355,0.14877,0.14758,0.13386,0.12083,0.17587,0.14902,0.14114,0.13097,0.14862,0.17557
Karabace,2033,0.1148,0.12596,0.11375,0.10841,0.09493,0.11456,0.11744,0.10733,0.1023,0.12457,0.10762,0.13149,0.11784,0.11954,0.11126,0.11143,0.11281,0.10652,0.10654,0.12273
Karabace,2034,0.14125,0.10193,0.09853,0.10059,0.10293,0.11065,0.10497,0.103,0.09563,0.09942,0.09861,0.09448,0.10137,0.09728,0.10433,0.1044,0.10283,0.10769,0.10053,0.10065
Karabace,2037,0.12405,0.14762,0.12424,0.13282,0.13635,0.09206,0.1252,0.13324,0.14976,0.12043,0.14941,0.13209,0.14118,0.12056,0.13833,0.11787,0.14662,0.14233,0.12222,0.14422
Karabace,2038,0.11872,0.1118,0.13222,0.11296,0.11763,0.13753,0.12276,0.1176,0.12567,0.11494,0.12878,0.14411,0.1434,0.1403,0.13588,0.13379,0.12351,0.14886,0.12059,0.14157
Karabace,2039,0.12781,0.14433,0.13005,0.1498,0.13369,0.14192,0.13816,0.11853,0.12934,0.1468,0.1525,0.15227,0.14986,0.14433,0.13834,0.11864,0.10007,0.12799,0.15239,0.16955
Karab,1682,0.15506,0.1262,0.12347,0.13073,0.155,0.13669,0.13948,0.15233,0.13309,0.12732,0.12018,0.09561,0.12062,0.13862,0.15388,0.14805,0.13924,0.12409,0.16772,0.15034
Karab,1683,0.1399,0.13192,0.13907,0.14014,0.13657,0.14114,0.11764,0.10361,0.15136,0.15044,0.14114,0.16506,0.12777,0.14205,0.16207,0.09547,0.13956,0.13948,0.13533,0.12752
Karab,1684,0.15486,0.13974,0.13509,0.15851,0.14163,0.15567,0.13961,0.14271,0.11787,0.14244,0.10538,0.13502,0.14265,0.14319,0.15763,0.18065,0.1336,0.1683,0.13279,0.13124
Karab,1686,0.14574,0.14226,0.1181,0.15965,0.13035,0.13858,0.13911,0.10826,0.12887,0.13577,0.1256,0.1628,0.1442,0.14045,0.1094,0.1462,0.14761,0.1187,0.15778,0.16641
Karab,1687,0.14549,0.13114,0.14037,0.12038,0.10828,0.13172,0.10911,0.14088,0.13684,0.14575,0.12961,0.12583,0.11692,0.14133,0.13454,0.14248,0.15273,0.1209,0.14645,0.10155
Karab,1688,0.11895,0.12875,0.13451,0.13106,0.11917,0.1376,0.10878,0.13542,0.12371,0.12158,0.13007,0.12993,0.13038,0.12889,0.12516,0.14359,0.12058,0.09748,0.09054,0.1523
Karab,1689,0.15133,0.11433,0.12487,0.11398,0.12245,0.11221,0.13333,0.11363,0.14038,0.13682,0.12672,0.13383,0.11929,0.11939,0.12778,0.11149,0.13646,0.13262,0.10708,0.1322
Karab,1690,0.11073,0.09805,0.09751,0.09521,0.09266,0.09554,0.10228,0.10997,0.09565,0.08789,0.08731,0.08337,0.08282,0.10403,0.0909,0.09179,0.09354,0.18058,0.10884,0.0935
Karab,1691,0.12894,0.13457,0.12355,0.12355,0.11775,0.15286,0.15009,0.14086,0.12959,0.14878,0.15343,0.17499,0.11179,0.16176,0.14854,0.12976,0.11318,0.12437,0.13547,0.13759
Karab,1692,0.14097,0.14642,0.11704,0.13536,0.15131,0.13503,0.13642,0.1467,0.13692,0.1307,0.11748,0.12953,0.11859,0.11726,0.09115,0.14075,0.1412,0.11981,0.14392,0.13064
Karab,1693,0.1365,0.13972,0.14194,0.14219,0.12088,0.13109,0.12382,0.14408,0.11834,0.13036,0.10409,0.11668,0.13335,0.1327,0.11999,0.09295,0.14562,0.15046,0.1275,0.1348
Karab,1694,0.10506,0.12052,0.10506,0.10593,0.08759,0.09877,0.10672,0.03197,0.09825,0.06952,0.1048,0.08812,0.102,0.11004,0.10384,0.13493,0.10227,0.09868,0.10759,0.11327
Karab,1695,0.13719,0.11667,0.11512,0.1022,0.12168,0.12639,0.11393,0.10654,0.13639,0.09853,0.11119,0.13662,0.13233,0.12411,0.12112,0.11316,0.13124,0.10613,0.12272,0.11347
Karab,1697,0.13427,0.1301,0.12352,0.15618,0.12785,0.11939,0.12632,0.12206,0.12254,0.10568,0.12693,0.11576,0.12947,0.12325,0.12545,0.09989,0.13561,0.11501,0.11813,0.13203
Karab,1698,0.17066,0.15664,0.14545,0.10947,0.14871,0.13861,0.12513,0.13231,0.15189,0.14295,0.13326,0.12438,0.14891,0.17873,0.13312,0.15006,0.1422,0.14695,0.14112,0.17114
Karab,1699,0.14981,0.12311,0.1161,0.13797,0.16635,0.15413,0.12443,0.15814,0.16604,0.12481,0.16103,0.14824,0.16121,0.13878,0.16247,0.12844,0.12004,0.13627,0.14079,0.12951
Karab,1700,0.11806,0.13476,0.12527,0.14724,0.12298,0.11473,0.13296,0.13968,0.12499,0.14065,0.17032,0.11605,0.15916,0.13622,0.13642,0.15139,0.10288,0.14918,0.11397,0.13421
Karab,1701,0.14948,0.16446,0.1195,0.14654,0.14497,0.12705,0.12812,0.12391,0.15614,0.13772,0.12087,0.15486,0.11872,0.17534,0.15868,0.14282,0.15555,0.13909,0.16241,0.15496
Karab,1702,0.08871,0.0829,0.09161,0.108,0.1165,0.12521,0.12624,0.08757,0.06808,0.0885,0.05045,0.12033,0.08498,0.07285,0.12127,0.0998,0.09628,0.07513,0.09151,0.10571
Karab,1703,0.06602,0.12866,0.11761,0.09141,0.08605,0.12378,0.09277,0.15694,0.10159,0.09622,0.08901,0.10647,0.10295,0.08012,0.09414,0.08532,0.11753,0.10567,0.08252,0.11657
Karab,1705,0.11567,0.14069,0.12929,0.13385,0.14313,0.15666,0.12001,0.15043,0.14077,0.1286,0.1521,0.14525,0.14069,0.1559,0.12799,0.15005,0.12708,0.12609,0.10297,0.12434
Karab,1706,0.08842,0.07411,0.12574,0.10089,0.0959,0.08633,0.07885,0.08577,0.11247,0.10234,0.07507,0.05601,0.08601,0.1329,0.1062,0.08673,0.04845,0.0951,0.10459,0.07901
Karab,1707,0.15055,0.16941,0.14718,0.13943,0.12222,0.13527,0.14402,0.13742,0.10708,0.13678,0.13857,0.14029,0.10199,0.1499,0.14876,0.12215,0.1324,0.16296,0.14933,0.12243
