collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Destek,1286,0.09243,0.1083,0.09627,0.10089,0.09659,0.11177,0.09435,0.10592,0.10775,0.08415,0.12389,0.10107,0.11744,0.12677,0.10601,0.08955,0.12568,0.12686,0.09682,0.11442
Destek,1288,0.11717,0.13425,0.11167,0.11025,0.11499,0.13327,0.11544,0.12036,0.13114,0.113,0.11366,0.12963,0.12098,0.13678,0.13988,0.12271,0.12852,0.11539,0.12112,0.12231
Destek,1289,0.17796,0.15314,0.16145,0.18312,0.1541,0.17727,0.19326,0.13968,0.17246,0.18382,0.16879,0.19684,0.14641,0.15367,0.1826,0.18015,0.15052,0.19943,0.1687,0.14755
Destek,1290,0.11399,0.11693,0.11496,0.11243,0.11293,0.11834,0.11393,0.1227,0.11789,0.1025,0.11164,0.11128,0.11727,0.11482,0.11821,0.11811,0.11729,0.1061,0.14594,0.11842
Destek,1291,0.13714,0.11986,0.13171,0.14697,0.11875,0.12858,0.1056,0.12323,0.1451,0.10877,0.11388,0.14625,0.12081,0.13056,0.12686,0.1287,0.12898,0.13409,0.12256,0.12141
Destek,1292,0.14686,0.13023,0.15746,0.1695,0.15828,0.15452,0.20807,0.12681,0.16488,0.17004,0.17066,0.15,0.15356,0.13338,0.14583,0.16464,0.14638,0.15048,0.15164,0.17148
Destek,1293,0.09887,0.08981,0.10805,0.10191,0.09263,0.11092,0.10755,0.10785,0.10626,0.10336,0.10841,0.10749,0.10161,0.10964,0.09051,0.10016,0.10551,0.10267,0.11181,0.13027
Destek,1294,0.12001,0.0989,0.10917,0.11337,0.09364,0.12132,0.10892,0.12164,0.11243,0.10705,0.12733,0.09772,0.11224,0.11957,0.12589,0.10272,0.12871,0.10917,0.11851,0.12176
Destek,1295,0.10578,0.09598,0.10245,0.12047,0.1005,0.11707,0.09942,0.11325,0.08892,0.10818,0.10681,0.10441,0.10652,0.10349,0.11159,0.1054,0.10918,0.09594,0.11503,0.09274
Destek,1297,0.09886,0.10171,0.10887,0.13544,0.10843,0.11341,0.13348,0.10078,0.10357,0.12686,0.09471,0.10942,0.11363,0.09936,0.09586,0.11981,0.12106,0.0934,0.09668,0.12287
Destek,1299,0.13595,0.12392,0.12756,0.12963,0.11238,0.13684,0.1501,0.13141,0.1222,0.12042,0.12736,0.10076,0.13327,0.08839,0.12777,0.11636,0.13952,0.12571,0.14612,0.1211
Destek,1300,0.08839,0.11313,0.09538,0.09652,0.11559,0.10086,0.1063,0.11355,0.08715,0.1097,0.10212,0.10484,0.09988,0.10843,0.09962,0.09311,0.09435,0.10426,0.09969,0.10976
Destek,1301,0.15213,0.15599,0.13427,0.14546,0.13321,0.12514,0.11911,0.12563,0.13856,0.13856,0.13456,0.15082,0.13364,0.13185,0.15222,0.12814,0.13021,0.15497,0.14773,0.1124
Destek,1302,0.16631,0.16845,0.1792,0.1777,0.16631,0.19873,0.15564,0.17873,0.1777,0.13745,0.16489,0.1573,0.14321,0.13911,0.19138,0.17723,0.13033,0.15532,0.16615,0.17185
Destek,1303,0.1236,0.14181,0.125,0.12984,0.14165,0.13657,0.14578,0.13834,0.15325,0.12719,0.1426,0.13508,0.13432,0.13909,0.17543,0.1319,0.11716,0.13616,0.13438,0.12695
Destek,1304,0.12202,0.13806,0.13516,0.11277,0.11832,0.12008,0.1392,0.14124,0.15168,0.12772,0.11927,0.13509,0.14366,0.10812,0.13455,0.1216,0.13241,0.11695,0.12017,0.12848
Destek,1305,0.10831,0.11528,0.11233,0.10889,0.11964,0.10803,0.11753,0.1082,0.13574,0.10543,0.11462,0.11485,0.10805,0.11223,0.12058,0.10426,0.10899,0.09814,0.12652,0.11544
Destek,1306,0.15242,0.14736,0.16523,0.14954,0.16374,0.14825,0.13098,0.14925,0.12621,0.17243,0.16191,0.15575,0.1483,0.15873,0.16483,0.18727,0.14235,0.14547,0.16632,0.18181
Destek,1307,0.1024,0.1012,0.1057,0.08813,0.102,0.10312,0.11253,0.09527,0.10352,0.11253,0.09852,0.09848,0.10526,0.10441,0.10129,0.12448,0.11012,0.11846,0.09727,0.10539
Destek,1308,0.10834,0.08585,0.1211,0.10123,0.12782,0.08996,0.09576,0.11404,0.0962,0.11636,0.09514,0.10814,0.11762,0.09857,0.11027,0.07589,0.10573,0.09929,0.10969,0.08948
Destek,1311,0.11687,0.10247,0.11445,0.11691,0.1194,0.12018,0.09562,0.12692,0.09917,0.11094,0.10658,0.10275,0.12091,0.10535,0.10911,0.10423,0.10609,0.12021,0.10834,0.10964
Destek,1312,0.082,0.07647,0.0815,0.08413,0.1033,0.08223,0.0829,0.08346,0.0607,0.10213,0.11487,0.09397,0.11588,0.11241,0.09262,0.10039,0.08139,0.07859,0.09206,0.09296
Destek,1313,0.18024,0.15201,0.19021,0.15309,0.14628,0.14674,0.13859,0.1502,0.17296,0.15815,0.13704,0.15681,0.15072,0.1487,0.16538,0.15423,0.16027,0.14793,0.15479,0.16558
Destek,1314,0.11152,0.12565,0.12278,0.11717,0.10387,0.10254,0.11681,0.10801,0.10815,0.11049,0.11891,0.11903,0.12707,0.12317,0.10842,0.10582,0.12532,0.10889,0.11743,0.09982
Destek,1316,0.12078,0.12584,0.1449,0.12296,0.13521,0.13316,0.12731,0.11754,0.13747,0.14233,0.11987,0.14249,0.13703,0.12039,0.11892,0.13913,0.13873,0.12742,0.16226,0.12343
Destek,1318,0.1055,0.11962,0.09382,0.1163,0.10988,0.11646,0.1183,0.11339,0.09082,0.11439,0.11154,0.11332,0.11016,0.11329,0.10484,0.1204,0.12162,0.10803,0.09968,0.11082
Destek,1319,0.09371,0.08773,0.09942,0.10296,0.1015,0.10034,0.11222,0.10475,0.09213,0.11189,0.09951,0.11766,0.11924,0.10725,0.09716,0.11046,0.10799,0.11921,0.10147,0.10433
Destek,1320,0.14054,0.10942,0.13277,0.14054,0.13352,0.11922,0.1114,0.13583,0.12174,0.11537,0.15795,0.13797,0.13594,0.13411,0.13261,0.13444,0.13786,0.12233,0.13235,0.13347
Destek,1321,0.09175,0.10233,0.09178,0.11675,0.10271,0.11599,0.10924,0.12138,0.12286,0.11717,0.11892,0.10032,0.12377,0.11508,0.12468,0.12055,0.10359,0.11649,0.11508,0.10795
Destek,1322,0.14809,0.14614,0.15874,0.12105,0.14725,0.16058,0.14173,0.14407,0.15645,0.15919,0.15824,0.13013,0.14313,0.13381,0.1477,0.18054,0.1613,0.16158,0.154,0.15506
Destek,1323,0.09603,0.10409,0.08784,0.10287,0.10343,0.10244,0.10591,0.12026,0.10323,0.10275,0.10538,0.10154,0.10759,0.08792,0.12325,0.10011,0.10115,0.11375,0.10102,0.0938
Destek,1324,0.11573,0.11181,0.13478,0.10402,0.08646,0.1219,0.1042,0.12649,0.12451,0.11717,0.13167,0.1269,0.11915,0.12973,0.11704,0.10871,0.12428,0.12293,0.12582,0.15738
Destek,1325,0.11352,0.12946,0.13941,0.12971,0.10524,0.08198,0.11796,0.11397,0.1301,0.12464,0.131,0.13447,0.11526,0.14275,0.11706,0.12406,0.12714,0.13517,0.13948,0.13652
Destek,1326,0.11587,0.1045,0.1037,0.1079,0.11491,0.10286,0.10201,0.10678,0.11603,0.10734,0.11158,0.081,0.11691,0.10998,0.10286,0.10298,0.10362,0.1143,0.09933,0.11206
Destek,1327,0.13796,0.12596,0.13621,0.13286,0.118,0.12798,0.12416,0.13398,0.09177,0.13154,0.11848,0.15362,0.13631,0.14077,0.13339,0.12994,0.12294,0.12771,0.11492,0.13568
Destek,1328,0.13433,0.10536,0.09723,0.10234,0.11443,0.09684,0.1049,0.10509,0.10183,0.10393,0.09564,0.1011,0.09761,0.10244,0.09199,0.10185,0.10238,0.10825,0.09927,0.09854
Destek,1329,0.12763,0.11653,0.11922,0.14183,0.14042,0.13827,0.13928,0.14029,0.14426,0.1413,0.13531,0.11047,0.16115,0.13026,0.14614,0.13652,0.13955,0.14372,0.14035,0.11397
Destek,1330,0.16958,0.145,0.17495,0.15148,0.15365,0.14466,0.17589,0.14551,0.14172,0.15275,0.17389,0.14845,0.12502,0.14044,0.14611,0.15812,0.15599,0.14939,0.14308,0.14166
Destek,1331,0.1257,0.12265,0.12896,0.11796,0.11115,0.11439,0.10904,0.09744,0.11261,0.11178,0.09797,0.11968,0.11201,0.12609,0.11061,0.11655,0.10904,0.10998,0.11066,0.12121
Destek,1332,0.13657,0.13761,0.10813,0.11016,0.11272,0.11751,0.12121,0.11787,0.12449,0.11449,0.12829,0.12517,0.10313,0.11167,0.12334,0.11985,0.12022,0.1135,0.1123,0.11016
Destek,1333,0.11186,0.12138,0.12163,0.11495,0.12431,0.11801,0.12403,0.11276,0.11592,0.126,0.13299,0.12691,0.10265,0.11479,0.11876,0.11929,0.1127,0.09397,0.11966,0.10515
Destek,1334,0.13257,0.15773,0.15112,0.12293,0.16677,0.14106,0.15288,0.12572,0.13287,0.15579,0.1453,0.12226,0.13602,0.15324,0.12917,0.14112,0.14512,0.13093,0.13875,0.14063
Destek,1335,0.12815,0.11951,0.09671,0.131,0.09843,0.12021,0.10592,0.09233,0.11195,0.09151,0.09913,0.09906,0.09252,0.09767,0.10694,0.11011,0.09405,0.10071,0.1218,0.12522
Destek,1336,0.11142,0.14503,0.11151,0.11821,0.12718,0.12496,0.12198,0.11867,0.11059,0.12794,0.12954,0.11676,0.13759,0.12346,0.12616,0.11701,0.12601,0.11553,0.12926,0.11225
Destek,1337,0.17404,0.17888,0.1643,0.14513,0.13256,0.1759,0.16129,0.15028,0.19201,0.14666,0.14867,0.11396,0.16333,0.15044,0.15705,0.13965,0.15407,0.17163,0.15036,0.17179
Destek,1338,0.11609,0.11653,0.12291,0.11171,0.11747,0.1067,0.1263,0.13637,0.13368,0.12936,0.1067,0.13218,0.11015,0.09994,0.15428,0.12849,0.139,0.12367,0.15052,0.12185
