collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Kalkan,1653,0.12014,0.13793,0.11225,0.0968,0.11981,0.10136,0.09245,0.10909,0.11073,0.10132,0.11899,0.10058,0.09425,0.1171,0.13419,0.0892,0.10379,0.10609,0.11439,0.12285
Kalkan,1655,0.12443,0.12846,0.11412,0.10226,0.09782,0.11874,0.1228,0.10943,0.12742,0.12779,0.12953,0.11663,0.11046,0.11837,0.12347,0.11308,0.11963,0.11674,0.12365,0.13482
Kalkan,1656,0.15417,0.16717,0.16667,0.18153,0.16396,0.15934,0.16361,0.16559,0.17846,0.17771,0.16059,0.15131,0.16536,0.18549,0.16832,0.16938,0.137,0.17083,0.19458,0.14267
Kalkan,1657,0.14596,0.14925,0.15579,0.17145,0.16547,0.1492,0.14261,0.14395,0.10914,0.1629,0.137,0.14374,0.14606,0.13782,0.16794,0.14642,0.15368,0.16166,0.15172,0.14194
Kalkan,1660,0.15476,0.24777,0.05824,0.07363,0.12068,0.1209,0.13432,0.02416,0.11475,0.0965,0.08968,0.1596,0.13344,0.12684,0.11079,0.10782,0.14443,0.1961,0.09408,0.08583
Kalkan,1661,0.13244,0.09434,0.12511,0.11756,0.13668,0.10704,0.11509,0.11502,0.11939,0.13576,0.12348,0.10577,0.1122,0.12482,0.12144,0.13823,0.1201,0.13908,0.11001,0.1213
Kalkan,1662,0.12866,0.12459,0.12119,0.12749,0.11789,0.11822,0.11382,0.13505,0.12817,0.12526,0.11749,0.11403,0.11247,0.10014,0.13484,0.12652,0.11526,0.11434,0.10788,0.13355
Kalkan,1665,0.12141,0.11128,0.09387,0.10512,0.12763,0.1198,0.11974,0.10643,0.12757,0.13049,0.12515,0.12191,0.1091,0.12508,0.11451,0.12372,0.12434,0.13006,0.09642,0.14032
Kalkan,1666,0.15504,0.16556,0.138,0.15095,0.14542,0.17044,0.14044,0.14477,0.15504,0.16012,0.15708,0.14761,0.16521,0.15634,0.16262,0.15011,0.16072,0.14457,0.17742,0.15693
Kalkan,1667,0.10622,0.08041,0.09837,0.0919,0.10054,0.10428,0.10109,0.09948,0.08775,0.10363,0.10552,0.09274,0.104,0.13701,0.089,0.12556,0.09454,0.1185,0.11287,0.09768
Kalkan,1669,0.16357,0.15452,0.15677,0.14612,0.16161,0.12888,0.14564,0.17733,0.15048,0.14804,0.15164,0.148,0.142,0.1386,0.15372,0.14788,0.15232,0.15705,0.14464,0.14172
Kalkan,1670,0.13781,0.14548,0.14086,0.14725,0.14525,0.14144,0.13,0.15459,0.15218,0.14258,0.13853,0.1442,0.14695,0.15415,0.15211,0.14841,0.14316,0.13502,0.13263,0.1972
Kalkan,1671,0.10533,0.12633,0.15094,0.12782,0.12273,0.25744,0.07287,0.22541,0.10024,0.15625,0.13333,0.13164,0.145,0.12867,0.20037,0.17364,0.0663,0.10745,0.19507,0.11297
Kalkan,1672,0.12272,0.09869,0.14286,0.13057,0.12547,0.13309,0.11443,0.11908,0.12949,0.12538,0.12517,0.09166,0.11548,0.12568,0.10811,0.12662,0.12182,0.11463,0.13125,0.12542
Kalkan,1673,0.13052,0.12365,0.10765,0.10952,0.12237,0.10836,0.12963,0.10748,0.12875,0.11581,0.15462,0.12538,0.12604,0.11452,0.11067,0.12409,0.13264,0.12777,0.10876,0.11169
Kalkan,1674,0.17843,0.08543,0.14742,0.06087,0.1022,0.11877,0.11427,0.07233,0.15806,0.15315,0.18118,0.17892,0.10977,0.08011,0.1824,0.10711,0.0576,0.17033,0.22823,0.10241
Kalkan,1675,0.12448,0.10079,0.12238,0.12627,0.11971,0.13694,0.12297,0.13738,0.12828,0.10753,0.12359,0.11676,0.11052,0.13894,0.12408,0.12498,0.12359,0.12484,0.12185,0.12484
Kalkan,1676,0.12379,0.12013,0.13106,0.12351,0.12108,0.12053,0.12756,0.12581,0.11862,0.12649,0.1567,0.13293,0.12573,0.12168,0.11087,0.12375,0.12168,0.13305,0.11329,0.12701
Kalkan,1677,0.14732,0.14605,0.1493,0.13389,0.11876,0.14951,0.15198,0.13756,0.12986,0.14569,0.14414,0.13742,0.18379,0.12399,0.14605,0.17687,0.13226,0.17941,0.16421,0.11544
Kalkan,1678,0.13865,0.14596,0.14043,0.11362,0.15383,0.16381,0.15555,0.14901,0.11921,0.1492,0.15294,0.14754,0.14761,0.13839,0.15117,0.12912,0.13033,0.11679,0.13649,0.15066
Kalkan,1679,0.12117,0.11708,0.1137,0.12458,0.11745,0.12795,0.13621,0.12407,0.11399,0.1067,0.10825,0.11657,0.12215,0.11522,0.14705,0.12161,0.11884,0.13054,0.12505,0.12278
Kalkan,1680,0.15435,0.14178,0.15523,0.14736,0.14852,0.14906,0.15252,0.16251,0.15314,0.16197,0.14935,0.15843,0.14057,0.16264,0.13012,0.15939,0.1429,0.17496,0.13953,0.15614
Kalkan,1681,0.11535,0.12188,0.12415,0.12285,0.10718,0.1415,0.12306,0.12638,0.12428,0.1231,0.13182,0.12777,0.11527,0.12163,0.12234,0.12061,0.09602,0.13228,0.12289,0.1191
