collection.site,maternal.id,seed.1,seed.2,seed.3,seed.4,seed.5,seed.6,seed.7,seed.8,seed.9,seed.10,seed.11,seed.12,seed.13,seed.14,seed.15,seed.16,seed.17,seed.18,seed.19,seed.20
Cudi2,953,0.12927,0.13441,0.12346,0.16071,0.14369,0.13166,0.14654,0.12111,0.12116,0.14644,0.12881,0.14476,0.14476,0.14481,0.13701,0.1682,0.13961,0.13039,0.11011,0.13992
Cudi2,954,0.16071,0.15164,0.19064,0.14491,0.16451,0.14121,0.19289,0.15535,0.13477,0.13126,0.11693,0.11927,0.13916,0.10962,0.13692,0.13126,0.15203,0.11908,0.14072,0.15476
Cudi2,955,0.16274,0.14821,0.12086,0.12602,0.11957,0.16093,0.16592,0.13711,0.15801,0.15638,0.15036,0.11802,0.12877,0.13797,0.13634,0.14967,0.12705,0.128,0.12817,0.17237
Cudi2,956,0.189,0.21233,0.2016,0.18875,0.20136,0.18515,0.22191,0.19268,0.16746,0.19604,0.20676,0.2016,0.20414,0.19399,0.19047,0.1786,0.19464,0.18621,0.2341,0.2039
Cudi2,957,0.1354,0.12965,0.07768,0.13204,0.14279,0.13458,0.12487,0.13151,0.11531,0.12771,0.12554,0.15332,0.13174,0.14316,0.11524,0.15489,0.1342,0.13585,0.14152,0.15638
Cudi2,958,0.12939,0.16658,0.14874,0.14714,0.1546,0.14954,0.16483,0.1372,0.15473,0.14173,0.16653,0.15025,0.16445,0.15695,0.15105,0.15176,0.15943,0.181,0.1502,0.16103
Cudi2,959,0.13014,0.16875,0.13194,0.14076,0.13419,0.12883,0.13776,0.12136,0.13614,0.13986,0.15145,0.14841,0.16034,0.12706,0.12226,0.15269,0.13374,0.13487,0.14211,0.15434
Cudi2,960,0.15006,0.16303,0.13642,0.16711,0.15821,0.14494,0.14138,0.1399,0.1554,0.13797,0.19358,0.14524,0.13241,0.17126,0.17741,0.1703,0.18379,0.16296,0.15451,0.17171
Cudi2,961,0.14047,0.15799,0.09947,0.1312,0.10987,0.15335,0.13125,0.13012,0.14088,0.10364,0.13769,0.1261,0.13852,0.13342,0.11059,0.14779,0.13362,0.13146,0.14248,0.13393
Cudi2,962,0.21876,0.19971,0.20753,0.19531,0.2011,0.20475,0.18651,0.17742,0.19745,0.20626,0.21952,0.20434,0.19832,0.20463,0.22577,0.19213,0.18906,0.22316,0.16931,0.18564
Cudi2,964,0.14433,0.14256,0.12601,0.14061,0.16206,0.14384,0.1499,0.15499,0.14384,0.13428,0.15158,0.1518,0.13999,0.1687,0.16251,0.14897,0.15039,0.14247,0.15003,0.13955
Cudi2,965,0.14524,0.1756,0.14763,0.1305,0.15354,0.15483,0.14512,0.14817,0.14047,0.15125,0.14235,0.14955,0.15106,0.14653,0.14084,0.15407,0.15505,0.15429,0.13651,0.13754
Cudi2,966,0.15241,0.15057,0.16504,0.1528,0.15729,0.13085,0.1553,0.15733,0.15761,0.15319,0.15389,0.16887,0.17079,0.1438,0.16273,0.13766,0.149,0.15233,0.13406,0.1749
